id_a,id_b,entity_key,score,title_a,title_b,label
1481,1804,project:fifty_eco_system,0.2222,fifty_eco_system has 34 open briefs but zero activity for 173 days — decide whether to archive the project or schedule a dedicated triage session,Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
1483,1494,project:fifty_eco_system,0.2222,"BR-128 is marked Done (resolved by dec8d1f) yet still appears in open_briefs — the closure did not propagate, which is exactly the failure learning 1316 describes",BR-128 status is the unparsed string 'Done(Resolvedbydec8d1f)' and it still appears in open_briefs — the status normalizer is not covering this form,SAME
1486,1578,global,0.2222,"Four active projects with open briefs (lifeOS 14, attendance_app 4, hadir-system 1, moca-hr-agent 1) have zero learnings and null activity — work there is not reaching the brain","Four near-duplicate Hadir projects (hadir, hadir-system, fya-hadir-app, moca-hadir-app) each carry open briefs — likely one product split across four brain slices",DIFFERENT
1491,1804,project:fifty_eco_system,0.2222,fifty_eco_system has 34 open briefs but zero activity for 173 days — decide whether to archive the project or schedule a real burn-down,Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
1520,1680,project:fifty_eco_system,0.2222,"27 briefs are marked Done with unchecked acceptance criteria, yet commit 03adca2 added a gate that refuses exactly that — the backlog predates the gate and will never be swept by it","27 fifty_eco_system briefs are Done with unchecked acceptance criteria — the same failure mode learning 1368 measured in mbrgea-ai (a fail-open AC parser), so check the parser before re-auditing the briefs",SAME
1521,1528,project:lifeos,0.2222,lifeOS has 14 open briefs including a P0 and eight P1s but zero learnings recorded — the project is producing work and no knowledge,lifeOS BR-023 is the only P0-Critical brief in the digest and has sat In Progress for 119 days with no recorded project activity,DIFFERENT
1521,1574,project:lifeos,0.2222,lifeOS has 14 open briefs including a P0 and eight P1s but zero learnings recorded — the project is producing work and no knowledge,lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 123 days with no project activity recorded,DIFFERENT
1528,1608,project:lifeos,0.2222,lifeOS BR-023 is the only P0-Critical brief in the digest and has sat In Progress for 119 days with no recorded project activity,"lifeOS holds a P0-Critical accessibility regression plus 13 other open briefs, has zero learnings, and reports no recorded activity at all",DIFFERENT
1536,1605,global,0.2222,"The stalled+gap modules have flooded the review queue with 69 open suggestions, 96% of them for one dormant project — add per-project caps or roll-ups before the queue becomes unreadable",29 of the 33 queued 'stalled' suggestions are the same finding about one dormant project — the stalled module needs per-project aggregation before it buries higher-signal findings,SAME
1555,1821,project:fifty_eco_system,0.2222,fifty_eco_system has 34 open briefs but zero activity in 177 days — decide whether to formally pause the project instead of leaving 30+ stall alerts accruing,"fifty_eco_system has 33 open briefs but only 7 learnings in 187 days — the project consumes brief-writing effort and returns almost no knowledge, which is the strongest single argument for archiving it outright",SAME
1574,1608,project:lifeos,0.2222,lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 123 days with no project activity recorded,"lifeOS holds a P0-Critical accessibility regression plus 13 other open briefs, has zero learnings, and reports no recorded activity at all",DIFFERENT
1595,1629,project:lifeos,0.2222,lifeOS has 14 open briefs untouched for ~124 days — including a P0-Critical a11y regression (BR-023) — yet zero of them appear in the stalled queue,BR-023 is the only P0-Critical brief in the brain and it has sat In Progress for 125 days with no stalled-suggestion raised,DIFFERENT
1595,1687,project:lifeos,0.2222,lifeOS has 14 open briefs untouched for ~124 days — including a P0-Critical a11y regression (BR-023) — yet zero of them appear in the stalled queue,lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 130 days with no activity record,DIFFERENT
1595,1697,project:lifeos,0.2222,lifeOS has 14 open briefs untouched for ~124 days — including a P0-Critical a11y regression (BR-023) — yet zero of them appear in the stalled queue,"BR-023, the only P0-Critical brief in the system, has been 'In Progress' for 130 days with no lifeOS activity recorded at all",DIFFERENT
1602,1632,project:fifty_eco_system,0.2222,"BR-128 shows status 'Done(Resolvedbydec8d1f)' — whitespace-stripped and still listed as open, suggesting the status field is free text the open-brief filter cannot read",BR-128 is listed among open briefs despite status 'Done(Resolvedbydec8d1f)' — the status parser is not recognising the resolution suffix,SAME
1605,1612,global,0.2222,29 of the 33 queued 'stalled' suggestions are the same finding about one dormant project — the stalled module needs per-project aggregation before it buries higher-signal findings,The stalled/gap modules have queued ~60 near-identical suggestions for a single dormant project — add per-project rollup or a dormancy suppression rule before the review queue becomes unreadable,SAME
1609,1658,project:igris-ai,0.2222,"FR-054 has status 'Split (see FR-061, FR-062, FR-063)' but still counts as an open P1 brief 181 days on — split parents should close, not linger","FR-054 is still counted open with status 'Split (see FR-061, FR-062, FR-063)' — a split parent should be closed, and none of its three children appear in the digest",SAME
1613,1652,project:fifty_eco_system,0.2222,"27 briefs are Done with unchecked acceptance criteria while learning 1368 reports the AC-parser fails open on heading variants — the backlog may be a parser artifact, not 27 real gaps","27 queued 'Done but unchecked acceptance criteria' suggestions are one process gap, not 27 findings — the AC gate (commit 03adca2) landed after these briefs closed",SAME
1620,1663,global,0.2222,"The suggestion queue is 69 items and ~97% is two mechanical modules (stalled, gap) firing on one dormant project — add a per-project cap or dormancy filter before the queue becomes unreadable",The stalled+gap modules emitted ~60 near-identical suggestions all for fifty_eco_system — add per-project rollup or a dormancy suppression rule so real signal isn't buried,SAME
1622,1806,project:attendance_app,0.2222,"The Moca/Hadir attendance work is split across five project slugs (attendance_app, hadir, hadir-system, fya-hadir-app, moca-hadir-app) with overlapping rebrand and UI briefs — consolidate the slugs before more briefs fork",BR-003 'Polish Moca Rebrand to 100% Accuracy' is open in parallel with its unfinished parent BR-002 'Rebrand Attendance App to Moca Design' — a follow-up brief filed before the work it polishes exists,DIFFERENT
1626,1632,project:fifty_eco_system,0.2222,"BR-128 shows status 'Done(Resolvedbydec8d1f)' — a whitespace-stripped free-text status that a Done-state parser will not match, and it is still counted as an open brief",BR-128 is listed among open briefs despite status 'Done(Resolvedbydec8d1f)' — the status parser is not recognising the resolution suffix,SAME
1662,1804,project:fifty_eco_system,0.2222,fifty_eco_system has 34 open briefs but zero activity for 180 days — decide whether to archive the project or schedule a dedicated cleanup pass,Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
1686,1804,project:fifty_eco_system,0.2222,fifty_eco_system has 34 open briefs but zero activity for 185 days — decide whether to archive the project or schedule a deliberate revival sprint,Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
1688,1701,project:lifeos,0.2222,"14 lifeOS briefs (BR-023 to BR-036) all froze at 130-131 days — a whole QA sweep was filed and never worked, and the stalled detector never flagged it",Nine of lifeOS's fourteen open briefs are P1-High and all sit at 132 days — the priority field carries no ordering information,EXCLUDED
1800,1823,project:igris-ai,0.2222,"igris-ai carries 163 open briefs and 602 learnings — the largest backlog in the system by 2.6x, and large enough that the open set can no longer function as a work queue","igris-ai carries 166 open briefs while shipping daily — at the observed harvest rate the backlog is write-only, and the same containment/verification themes keep recurring as fresh learnings instead of closing briefs",SAME
